Item,RowDesc,Monday of Week,Weekday,mMatrixValue
601-0600-008,Plan Delivery Qty,7/14/2025 0:00,Thu,
601-0600-008,Plan Delivery Qty,7/14/2025 0:00,Fri,
601-0600-008,Plan Delivery Qty,7/14/2025 0:00,Sat,
601-0600-008,Plan Delivery Qty,7/21/2025 0:00,Sun,
601-0600-008,Plan Delivery Qty,7/21/2025 0:00,Mon,
601-0600-008,Plan Delivery Qty,7/21/2025 0:00,Tue,990
601-0600-008,Plan Delivery Qty,7/21/2025 0:00,Wed,
601-0600-008,Plan Delivery Qty,7/21/2025 0:00,Thu,
601-0600-008,Plan Delivery Qty,7/21/2025 0:00,Fri,
766-0000-001,Plan Build Qty,6/23/2025 0:00,Sat,
766-0000-001,Plan Build Qty,6/30/2025 0:00,Sun,
766-0000-001,Plan Build Qty,6/30/2025 0:00,Mon,14
766-0000-001,Plan Build Qty,6/30/2025 0:00,Tue,
766-0000-001,Plan Build Qty,6/30/2025 0:00,Wed,
766-0000-001,Plan Build Qty,6/30/2025 0:00,Thu,
766-0000-001,Plan Build Qty,6/30/2025 0:00,Fri,
766-0000-001,Plan Build Qty,6/30/2025 0:00,Sat,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Sun,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Mon,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Tue,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Wed,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Thu,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Fri,
766-0000-001,Plan Build Qty,7/7/2025 0:00,Sat,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Sun,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Mon,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Tue,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Wed,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Thu,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Fri,
766-0000-001,Plan Build Qty,7/14/2025 0:00,Sat,
766-0000-001,Plan Build Qty,7/21/2025 0:00,Sun,
766-0000-001,Plan Build Qty,7/21/2025 0:00,Mon,
766-0000-001,Plan Build Qty,7/21/2025 0:00,Tue,
766-0000-001,Plan Build Qty,7/21/2025 0:00,Wed,
766-0000-001,Plan Build Qty,7/21/2025 0:00,Thu,
766-0000-001,Plan Build Qty,7/21/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,6/23/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Tue,14
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,6/30/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,7/7/2025 0:00,Sat,
