Item,RowDesc,Monday of Week,Weekday,mMatrixValue
822-1600-138+TL,Plan Build Qty,2025-12-08 00:00:00,Thu,12
822-1600-138+TL,Plan Build Qty,2025-12-08 00:00:00,Fri,12
822-1600-138+TL,Plan Build Qty,2025-12-08 00:00:00,Sat,
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Sun,
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Mon,12
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Tue,12
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Wed,12
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Thu,12
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Fri,12
822-1600-138+TL,Plan Build Qty,2025-12-15 00:00:00,Sat,
822-1600-138+TL,Plan Build Qty,2025-12-22 00:00:00,Sun,
822-1600-138+TL,Plan Build Qty,2025-12-22 00:00:00,Mon,12
822-1600-138+TL,Plan Build Qty,2025-12-22 00:00:00,Tue,12
822-1600-138+TL,Plan Build Qty,2025-12-22 00:00:00,Wed,
822-1600-138+TL,Plan Build Qty,2025-12-22 00:00:00,Thu,
822-1600-138+TL,Plan Build Qty,2025-12-22 00:00:00,Fri,
822-1600-138+TL,Plan Delivery Qty,2025-11-17 00:00:00,Sat,36
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Sun,
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Mon,
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Tue,48
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Wed,53
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Thu,27
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Fri,
822-1600-138+TL,Plan Delivery Qty,2025-11-24 00:00:00,Sat,
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Sun,
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Mon,
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Tue,51
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Wed,84
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Thu,72
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Fri,72
822-1600-138+TL,Plan Delivery Qty,2025-12-01 00:00:00,Sat,72
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Sun,
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Mon,
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Tue,48
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Wed,
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Thu,
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Fri,
822-1600-138+TL,Plan Delivery Qty,2025-12-08 00:00:00,Sat,
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Sun,
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Mon,
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Tue,
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Wed,
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Thu,
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Fri,12
822-1600-138+TL,Plan Delivery Qty,2025-12-15 00:00:00,Sat,
822-1600-138+TL,Plan Delivery Qty,2025-12-22 00:00:00,Sun,
822-1600-138+TL,Plan Delivery Qty,2025-12-22 00:00:00,Mon,12
822-1600-138+TL,Plan Delivery Qty,2025-12-22 00:00:00,Tue,12
822-1600-138+TL,Plan Delivery Qty,2025-12-22 00:00:00,Wed,
822-1600-138+TL,Plan Delivery Qty,2025-12-22 00:00:00,Thu,
822-1600-138+TL,Plan Delivery Qty,2025-12-22 00:00:00,Fri,
822-1648-065,Plan Build Qty,2025-11-17 00:00:00,Sat,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Sun,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Mon,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Tue,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Wed,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Thu,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Fri,
822-1648-065,Plan Build Qty,2025-11-24 00:00:00,Sat,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Sun,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Mon,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Tue,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Wed,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Thu,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Fri,
822-1648-065,Plan Build Qty,2025-12-01 00:00:00,Sat,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Sun,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Mon,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Tue,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Wed,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Thu,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Fri,
822-1648-065,Plan Build Qty,2025-12-08 00:00:00,Sat,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Sun,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Mon,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Tue,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Wed,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Thu,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Fri,
822-1648-065,Plan Build Qty,2025-12-15 00:00:00,Sat,
822-1648-065,Plan Build Qty,2025-12-22 00:00:00,Sun,
822-1648-065,Plan Build Qty,2025-12-22 00:00:00,Mon,
822-1648-065,Plan Build Qty,2025-12-22 00:00:00,Tue,
822-1648-065,Plan Build Qty,2025-12-22 00:00:00,Wed,
822-1648-065,Plan Build Qty,2025-12-22 00:00:00,Thu,
822-1648-065,Plan Build Qty,2025-12-22 00:00:00,Fri,
822-1648-065,Plan Delivery Qty,2025-11-17 00:00:00,Sat,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Sun,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Mon,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Tue,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Wed,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Thu,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Fri,
822-1648-065,Plan Delivery Qty,2025-11-24 00:00:00,Sat,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Sun,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Mon,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Tue,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Wed,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Thu,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Fri,
822-1648-065,Plan Delivery Qty,2025-12-01 00:00:00,Sat,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Sun,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Mon,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Tue,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Wed,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Thu,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Fri,
822-1648-065,Plan Delivery Qty,2025-12-08 00:00:00,Sat,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Sun,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Mon,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Tue,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Wed,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Thu,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Fri,
822-1648-065,Plan Delivery Qty,2025-12-15 00:00:00,Sat,
822-1648-065,Plan Delivery Qty,2025-12-22 00:00:00,Sun,
822-1648-065,Plan Delivery Qty,2025-12-22 00:00:00,Mon,
822-1648-065,Plan Delivery Qty,2025-12-22 00:00:00,Tue,
822-1648-065,Plan Delivery Qty,2025-12-22 00:00:00,Wed,
822-1648-065,Plan Delivery Qty,2025-12-22 00:00:00,Thu,
822-1648-065,Plan Delivery Qty,2025-12-22 00:00:00,Fri,
822-1648-165,Plan Build Qty,2025-11-17 00:00:00,Sat,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Sun,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Mon,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Tue,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Wed,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Thu,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Fri,
822-1648-165,Plan Build Qty,2025-11-24 00:00:00,Sat,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Sun,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Mon,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Tue,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Wed,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Thu,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Fri,
822-1648-165,Plan Build Qty,2025-12-01 00:00:00,Sat,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Sun,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Mon,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Tue,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Wed,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Thu,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Fri,
822-1648-165,Plan Build Qty,2025-12-08 00:00:00,Sat,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Sun,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Mon,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Tue,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Wed,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Thu,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Fri,
822-1648-165,Plan Build Qty,2025-12-15 00:00:00,Sat,
822-1648-165,Plan Build Qty,2025-12-22 00:00:00,Sun,
822-1648-165,Plan Build Qty,2025-12-22 00:00:00,Mon,
822-1648-165,Plan Build Qty,2025-12-22 00:00:00,Tue,
822-1648-165,Plan Build Qty,2025-12-22 00:00:00,Wed,
822-1648-165,Plan Build Qty,2025-12-22 00:00:00,Thu,
822-1648-165,Plan Build Qty,2025-12-22 00:00:00,Fri,
822-1648-165,Plan Delivery Qty,2025-11-17 00:00:00,Sat,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Sun,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Mon,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Tue,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Wed,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Thu,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Fri,
822-1648-165,Plan Delivery Qty,2025-11-24 00:00:00,Sat,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Sun,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Mon,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Tue,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Wed,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Thu,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Fri,
822-1648-165,Plan Delivery Qty,2025-12-01 00:00:00,Sat,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Sun,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Mon,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Tue,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Wed,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Thu,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Fri,
822-1648-165,Plan Delivery Qty,2025-12-08 00:00:00,Sat,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Sun,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Mon,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Tue,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Wed,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Thu,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Fri,
822-1648-165,Plan Delivery Qty,2025-12-15 00:00:00,Sat,
822-1648-165,Plan Delivery Qty,2025-12-22 00:00:00,Sun,
822-1648-165,Plan Delivery Qty,2025-12-22 00:00:00,Mon,
822-1648-165,Plan Delivery Qty,2025-12-22 00:00:00,Tue,
822-1648-165,Plan Delivery Qty,2025-12-22 00:00:00,Wed,
822-1648-165,Plan Delivery Qty,2025-12-22 00:00:00,Thu,
822-1648-165,Plan Delivery Qty,2025-12-22 00:00:00,Fri,
822-1873-002,Plan Build Qty,2025-11-17 00:00:00,Sat,
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Sun,
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Mon,31
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Tue,
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Wed,
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Thu,
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Fri,
822-1873-002,Plan Build Qty,2025-11-24 00:00:00,Sat,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Sun,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Mon,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Tue,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Wed,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Thu,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Fri,
822-1873-002,Plan Build Qty,2025-12-01 00:00:00,Sat,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Sun,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Mon,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Tue,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Wed,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Thu,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Fri,
822-1873-002,Plan Build Qty,2025-12-08 00:00:00,Sat,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Sun,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Mon,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Tue,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Wed,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Thu,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Fri,
822-1873-002,Plan Build Qty,2025-12-15 00:00:00,Sat,
822-1873-002,Plan Build Qty,2025-12-22 00:00:00,Sun,
822-1873-002,Plan Build Qty,2025-12-22 00:00:00,Mon,
822-1873-002,Plan Build Qty,2025-12-22 00:00:00,Tue,
822-1873-002,Plan Build Qty,2025-12-22 00:00:00,Wed,
822-1873-002,Plan Build Qty,2025-12-22 00:00:00,Thu,
822-1873-002,Plan Build Qty,2025-12-22 00:00:00,Fri,
822-1873-002,Plan Delivery Qty,2025-11-17 00:00:00,Sat,
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Sun,
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Mon,31
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Tue,
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Wed,
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Thu,
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Fri,
822-1873-002,Plan Delivery Qty,2025-11-24 00:00:00,Sat,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Sun,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Mon,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Tue,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Wed,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Thu,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Fri,
822-1873-002,Plan Delivery Qty,2025-12-01 00:00:00,Sat,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Sun,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Mon,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Tue,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Wed,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Thu,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Fri,
822-1873-002,Plan Delivery Qty,2025-12-08 00:00:00,Sat,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Sun,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Mon,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Tue,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Wed,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Thu,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Fri,
822-1873-002,Plan Delivery Qty,2025-12-15 00:00:00,Sat,
822-1873-002,Plan Delivery Qty,2025-12-22 00:00:00,Sun,
822-1873-002,Plan Delivery Qty,2025-12-22 00:00:00,Mon,
822-1873-002,Plan Delivery Qty,2025-12-22 00:00:00,Tue,
822-1873-002,Plan Delivery Qty,2025-12-22 00:00:00,Wed,
822-1873-002,Plan Delivery Qty,2025-12-22 00:00:00,Thu,
822-1873-002,Plan Delivery Qty,2025-12-22 00:00:00,Fri,
822-1873-003,Plan Build Qty,2025-11-17 00:00:00,Sat,
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Sun,
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Mon,153
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Tue,3
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Wed,3
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Thu,
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Fri,
822-1873-003,Plan Build Qty,2025-11-24 00:00:00,Sat,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Sun,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Mon,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Tue,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Wed,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Thu,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Fri,
822-1873-003,Plan Build Qty,2025-12-01 00:00:00,Sat,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Sun,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Mon,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Tue,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Wed,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Thu,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Fri,
822-1873-003,Plan Build Qty,2025-12-08 00:00:00,Sat,
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Sun,
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Mon,
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Tue,
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Wed,5
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Thu,5
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Fri,5
822-1873-003,Plan Build Qty,2025-12-15 00:00:00,Sat,
822-1873-003,Plan Build Qty,2025-12-22 00:00:00,Sun,
822-1873-003,Plan Build Qty,2025-12-22 00:00:00,Mon,5
822-1873-003,Plan Build Qty,2025-12-22 00:00:00,Tue,5
822-1873-003,Plan Build Qty,2025-12-22 00:00:00,Wed,
822-1873-003,Plan Build Qty,2025-12-22 00:00:00,Thu,
822-1873-003,Plan Build Qty,2025-12-22 00:00:00,Fri,
822-1873-003,Plan Delivery Qty,2025-11-17 00:00:00,Sat,
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Sun,
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Mon,
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Tue,141
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Wed,3
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Thu,
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Fri,
822-1873-003,Plan Delivery Qty,2025-11-24 00:00:00,Sat,
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Sun,
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Mon,3
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Tue,3
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Wed,3
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Thu,3
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Fri,3
822-1873-003,Plan Delivery Qty,2025-12-01 00:00:00,Sat,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Sun,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Mon,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Tue,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Wed,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Thu,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Fri,
822-1873-003,Plan Delivery Qty,2025-12-08 00:00:00,Sat,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Sun,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Mon,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Tue,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Wed,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Thu,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Fri,
822-1873-003,Plan Delivery Qty,2025-12-15 00:00:00,Sat,
822-1873-003,Plan Delivery Qty,2025-12-22 00:00:00,Sun,
822-1873-003,Plan Delivery Qty,2025-12-22 00:00:00,Mon,
822-1873-003,Plan Delivery Qty,2025-12-22 00:00:00,Tue,
822-1873-003,Plan Delivery Qty,2025-12-22 00:00:00,Wed,
822-1873-003,Plan Delivery Qty,2025-12-22 00:00:00,Thu,
822-1873-003,Plan Delivery Qty,2025-12-22 00:00:00,Fri,
822-1873-003+TL,Plan Build Qty,2025-11-17 00:00:00,Sat,
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Sun,
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Mon,46
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Tue,
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Wed,
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Thu,
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Fri,
822-1873-003+TL,Plan Build Qty,2025-11-24 00:00:00,Sat,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Sun,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Mon,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Tue,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Wed,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Thu,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Fri,
822-1873-003+TL,Plan Build Qty,2025-12-01 00:00:00,Sat,
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Sun,
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Mon,
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Tue,5
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Wed,5
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Thu,5
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Fri,5
822-1873-003+TL,Plan Build Qty,2025-12-08 00:00:00,Sat,
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Sun,
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Mon,5
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Tue,5
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Wed,5
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Thu,5
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Fri,5
822-1873-003+TL,Plan Build Qty,2025-12-15 00:00:00,Sat,
822-1873-003+TL,Plan Build Qty,2025-12-22 00:00:00,Sun,
822-1873-003+TL,Plan Build Qty,2025-12-22 00:00:00,Mon,5
822-1873-003+TL,Plan Build Qty,2025-12-22 00:00:00,Tue,5
822-1873-003+TL,Plan Build Qty,2025-12-22 00:00:00,Wed,
822-1873-003+TL,Plan Build Qty,2025-12-22 00:00:00,Thu,
822-1873-003+TL,Plan Build Qty,2025-12-22 00:00:00,Fri,
822-1873-003+TL,Plan Delivery Qty,2025-11-17 00:00:00,Sat,
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Sun,
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Mon,
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Tue,49
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Wed,15
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Thu,
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Fri,
822-1873-003+TL,Plan Delivery Qty,2025-11-24 00:00:00,Sat,
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Sun,
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Mon,12
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Tue,12
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Wed,12
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Thu,12
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Fri,
822-1873-003+TL,Plan Delivery Qty,2025-12-01 00:00:00,Sat,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Sun,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Mon,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Tue,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Wed,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Thu,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Fri,
822-1873-003+TL,Plan Delivery Qty,2025-12-08 00:00:00,Sat,
