Item,RowDesc,Monday of Week,Weekday,mMatrixValue
822-3267-602,Plan Build Qty,2025-10-20 00:00:00,Tue,
822-3267-602,Plan Build Qty,2025-10-20 00:00:00,Wed,
822-3267-602,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3267-602,Plan Build Qty,2025-10-20 00:00:00,Fri,
822-3267-602,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Mon,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Tue,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Wed,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Thu,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3267-602,Plan Delivery Qty,2025-09-29 00:00:00,Sat,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Thu,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Fri,
822-3267-602,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Mon,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Tue,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Fri,
822-3267-602,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3267-602,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3267-602,Plan Delivery Qty,2025-10-20 00:00:00,Mon,
822-3267-602,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3267-602,Plan Delivery Qty,2025-10-20 00:00:00,Wed,
822-3267-602,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3267-602,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3267-602+TL,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Mon,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Thu,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3267-602+TL,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Mon,
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Fri,3
822-3267-602+TL,Plan Build Qty,2025-10-06 00:00:00,Sat,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Sun,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Mon,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Tue,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Wed,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Thu,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Fri,
822-3267-602+TL,Plan Build Qty,2025-10-13 00:00:00,Sat,
822-3267-602+TL,Plan Build Qty,2025-10-20 00:00:00,Sun,
822-3267-602+TL,Plan Build Qty,2025-10-20 00:00:00,Mon,
822-3267-602+TL,Plan Build Qty,2025-10-20 00:00:00,Tue,
822-3267-602+TL,Plan Build Qty,2025-10-20 00:00:00,Wed,
822-3267-602+TL,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3267-602+TL,Plan Build Qty,2025-10-20 00:00:00,Fri,
822-3267-602+TL,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Mon,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Tue,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Wed,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Thu,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3267-602+TL,Plan Delivery Qty,2025-09-29 00:00:00,Sat,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Thu,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Fri,
822-3267-602+TL,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Mon,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Tue,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Fri,
822-3267-602+TL,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3267-602+TL,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3267-602+TL,Plan Delivery Qty,2025-10-20 00:00:00,Mon,
822-3267-602+TL,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3267-602+TL,Plan Delivery Qty,2025-10-20 00:00:00,Wed,
822-3267-602+TL,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3267-602+TL,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3396-002,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Mon,72
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Thu,
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3396-002,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Mon,12
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Fri,
822-3396-002,Plan Build Qty,2025-10-06 00:00:00,Sat,
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Sun,
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Mon,
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Tue,12
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Wed,
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Thu,
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Fri,
822-3396-002,Plan Build Qty,2025-10-13 00:00:00,Sat,
822-3396-002,Plan Build Qty,2025-10-20 00:00:00,Sun,
822-3396-002,Plan Build Qty,2025-10-20 00:00:00,Mon,
822-3396-002,Plan Build Qty,2025-10-20 00:00:00,Tue,
822-3396-002,Plan Build Qty,2025-10-20 00:00:00,Wed,12
822-3396-002,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3396-002,Plan Build Qty,2025-10-20 00:00:00,Fri,
822-3396-002,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Mon,
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Tue,48
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Wed,
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Thu,12
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3396-002,Plan Delivery Qty,2025-09-29 00:00:00,Sat,
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Thu,
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Fri,12
822-3396-002,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Mon,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Tue,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Fri,
822-3396-002,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3396-002,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3396-002,Plan Delivery Qty,2025-10-20 00:00:00,Mon,12
822-3396-002,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3396-002,Plan Delivery Qty,2025-10-20 00:00:00,Wed,
822-3396-002,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3396-002,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3396-002+TL,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Mon,
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Thu,22
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3396-002+TL,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Mon,
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Fri,12
822-3396-002+TL,Plan Build Qty,2025-10-06 00:00:00,Sat,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Sun,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Mon,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Tue,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Wed,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Thu,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Fri,
822-3396-002+TL,Plan Build Qty,2025-10-13 00:00:00,Sat,
822-3396-002+TL,Plan Build Qty,2025-10-20 00:00:00,Sun,
822-3396-002+TL,Plan Build Qty,2025-10-20 00:00:00,Mon,
822-3396-002+TL,Plan Build Qty,2025-10-20 00:00:00,Tue,
822-3396-002+TL,Plan Build Qty,2025-10-20 00:00:00,Wed,
822-3396-002+TL,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3396-002+TL,Plan Build Qty,2025-10-20 00:00:00,Fri,
822-3396-002+TL,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Mon,
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Tue,
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Wed,
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Thu,9
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3396-002+TL,Plan Delivery Qty,2025-09-29 00:00:00,Sat,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Thu,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Fri,
822-3396-002+TL,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Mon,14
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Tue,
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Fri,
822-3396-002+TL,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3396-002+TL,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3396-002+TL,Plan Delivery Qty,2025-10-20 00:00:00,Mon,
822-3396-002+TL,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3396-002+TL,Plan Delivery Qty,2025-10-20 00:00:00,Wed,22
822-3396-002+TL,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3396-002+TL,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3396-012,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Mon,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Thu,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3396-012,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Mon,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Fri,
822-3396-012,Plan Build Qty,2025-10-06 00:00:00,Sat,
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Sun,
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Mon,12
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Tue,
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Wed,
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Thu,12
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Fri,
822-3396-012,Plan Build Qty,2025-10-13 00:00:00,Sat,
822-3396-012,Plan Build Qty,2025-10-20 00:00:00,Sun,
822-3396-012,Plan Build Qty,2025-10-20 00:00:00,Mon,
822-3396-012,Plan Build Qty,2025-10-20 00:00:00,Tue,12
822-3396-012,Plan Build Qty,2025-10-20 00:00:00,Wed,
822-3396-012,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3396-012,Plan Build Qty,2025-10-20 00:00:00,Fri,12
822-3396-012,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Mon,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Tue,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Wed,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Thu,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3396-012,Plan Delivery Qty,2025-09-29 00:00:00,Sat,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Thu,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Fri,
822-3396-012,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Mon,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Tue,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Fri,
822-3396-012,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3396-012,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3396-012,Plan Delivery Qty,2025-10-20 00:00:00,Mon,
822-3396-012,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3396-012,Plan Delivery Qty,2025-10-20 00:00:00,Wed,
822-3396-012,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3396-012,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3396-012+TL,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Mon,12
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Thu,12
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3396-012+TL,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Mon,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Fri,
822-3396-012+TL,Plan Build Qty,2025-10-06 00:00:00,Sat,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Sun,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Mon,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Tue,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Wed,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Thu,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Fri,
822-3396-012+TL,Plan Build Qty,2025-10-13 00:00:00,Sat,
822-3396-012+TL,Plan Build Qty,2025-10-20 00:00:00,Sun,
822-3396-012+TL,Plan Build Qty,2025-10-20 00:00:00,Mon,
822-3396-012+TL,Plan Build Qty,2025-10-20 00:00:00,Tue,
822-3396-012+TL,Plan Build Qty,2025-10-20 00:00:00,Wed,
822-3396-012+TL,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3396-012+TL,Plan Build Qty,2025-10-20 00:00:00,Fri,
822-3396-012+TL,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Mon,
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Tue,
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Wed,5
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Thu,
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3396-012+TL,Plan Delivery Qty,2025-09-29 00:00:00,Sat,1
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Thu,12
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Fri,
822-3396-012+TL,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Mon,
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Tue,12
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Fri,12
822-3396-012+TL,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3396-012+TL,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3396-012+TL,Plan Delivery Qty,2025-10-20 00:00:00,Mon,
822-3396-012+TL,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3396-012+TL,Plan Delivery Qty,2025-10-20 00:00:00,Wed,12
822-3396-012+TL,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3396-012+TL,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3399-002,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Mon,10
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Thu,
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3399-002,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Mon,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Fri,
822-3399-002,Plan Build Qty,2025-10-06 00:00:00,Sat,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Sun,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Mon,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Tue,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Wed,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Thu,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Fri,
822-3399-002,Plan Build Qty,2025-10-13 00:00:00,Sat,
822-3399-002,Plan Build Qty,2025-10-20 00:00:00,Sun,
822-3399-002,Plan Build Qty,2025-10-20 00:00:00,Mon,
822-3399-002,Plan Build Qty,2025-10-20 00:00:00,Tue,
822-3399-002,Plan Build Qty,2025-10-20 00:00:00,Wed,
822-3399-002,Plan Build Qty,2025-10-20 00:00:00,Thu,
822-3399-002,Plan Build Qty,2025-10-20 00:00:00,Fri,
822-3399-002,Plan Delivery Qty,2025-09-22 00:00:00,Sat,
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Sun,
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Mon,10
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Tue,
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Wed,
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Thu,
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Fri,
822-3399-002,Plan Delivery Qty,2025-09-29 00:00:00,Sat,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Sun,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Mon,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Tue,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Wed,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Thu,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Fri,
822-3399-002,Plan Delivery Qty,2025-10-06 00:00:00,Sat,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Sun,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Mon,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Tue,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Wed,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Thu,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Fri,
822-3399-002,Plan Delivery Qty,2025-10-13 00:00:00,Sat,
822-3399-002,Plan Delivery Qty,2025-10-20 00:00:00,Sun,
822-3399-002,Plan Delivery Qty,2025-10-20 00:00:00,Mon,
822-3399-002,Plan Delivery Qty,2025-10-20 00:00:00,Tue,
822-3399-002,Plan Delivery Qty,2025-10-20 00:00:00,Wed,
822-3399-002,Plan Delivery Qty,2025-10-20 00:00:00,Thu,
822-3399-002,Plan Delivery Qty,2025-10-20 00:00:00,Fri,
822-3505-001,Plan Build Qty,2025-09-22 00:00:00,Sat,
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Sun,
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Mon,2
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Tue,
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Wed,
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Thu,
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Fri,
822-3505-001,Plan Build Qty,2025-09-29 00:00:00,Sat,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Sun,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Mon,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Tue,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Wed,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Thu,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Fri,
822-3505-001,Plan Build Qty,2025-10-06 00:00:00,Sat,
